[ERR] Error while processing Bellwright/Content/Mist/Data/Quests/SideQuests/Horndean/CryMeARiver/CryMeARiverQuest_TalkToCalita.uasset: Package has unversioned properties but mapping file is missing, can't serialize 
[ERR] Error while processing Bellwright/Content/Mist/Data/ConstructionSite/Elements/Tier2/TinyWoodKnob.uasset: Package has unversioned properties but mapping file is missing, can't serializeprocessing Bellwright/Content/Mist/Data/Quests/RaidMap/TheMusesHelp/TheMusesHelpQuest.uasset: Package has unversioned properties but mapping file is missing, can't serialize
sioned properties 
[ERR] Error while processing Bellwright/Content/Mist/Data/Codex/Lore/History/Chapter7CrasmereCodexEntry.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Placeables/Containers/Chests/TestWeaponChest1.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Quests/RaidMap/TheMusesHelp/TheMusesHelpQuest_TalkToLydiaBakal.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/TechTree/Decorations/VeylnorShrine.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Characters/Animals/Templates/DogTemplate.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Placeables/Containers/Chests/TestArmorChest1.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/ConstructionSite/Elements/Tier2/IronParts.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Codex/Lore/History/Chapter5BradfordCodexEntry.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Quests/RaidMap/TheMusesHelp/TheMusesHelpQuest_ReturnToBardAfterWait.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/TechTree/Decorations/YdrassaShrine.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/ConstructionSite/Elements/Tier2/SailWood.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Placeables/RaidMap/KitchenTent.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Crafting/AnimalHusbandry/Breeding/PigBreeding.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Codex/Lore/History/Chapter6HorndeanCodexEntry.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/TechTree/Decorations/MorvathisShrine.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Quests/RaidMap/TheMusesHelp/TheMusesHelpQuest_TalkToAidaModic.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/KnowledgeBooks/Crafting/Crafting_KnowledgeBook_1.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Placeables/RaidMap/AdvancedWorkbench.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Codex/Lore/History/Chapter4BlackridgepoolCodexEntry.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Crafting/AnimalHusbandry/Breeding/GooseBreeding.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/TechTree/Decorations/KranekShrine.uasset: Package has unversioned properties but mapping file is missing, can't serializee is missing, can't serialize
 missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/KnowledgeBooks/Crafting/Crafting_KnowledgeBook_1.uasset: Package has unversioned propert
[ERR] Error while processing Bellwright/Content/Mist/Data/Codex/Lore/History/RebellionLeadersCodexEntry.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Placeables/RaidMap/PlayerTent.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/ConstructionSite/Elements/Tier2/GranitePart.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/KnowledgeBooks/TwoHnaded/TwoHandedKnowledgeStatusEffect_5.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/UniqueQuestItems/BooksforMerchant.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/TechTree/Intermediary/Rope.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Crafting/AnimalHusbandry/Breeding/ChickenBreeding.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Codex/Lore/Notes/LetterFromRoyalBastards_CodexEntry.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Placeables/RaidMap/ArmoryTent.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Characters/Animals/Templates/GoatTemplate.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/KnowledgeBooks/TwoHnaded/TwoHanded_KnowledgeBook_4.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Codex/Lore/Notes/CultNote_CodexEntry.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/TechTree/Intermediary/BronzeIngot.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Quests/SideQuests/Padstow/SpecialDelivery/SpecialDeliveryQuest_TalkToBrigand.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/KnowledgeBooks/TwoHnaded/TwoHanded_KnowledgeBook_2.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Placeables/RaidMap/TentWarehouse.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/UniqueQuestItems/Trustwothy_Treasure.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Crafting/Catalysts/CauldronStirringCatalyst.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Crafting/AnimalHusbandry/Feeding/CalfFeeding.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Codex/Lore/Notes/WarningLetter_CodexEntry.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/ConstructionSite/Elements/Tier2/PeatWall.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/TechTree/Intermediary/Flour.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Characters/Animals/Templates/QuestAnimals/PeckletonQuestAnimalTemplate.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Quests/SideQuests/FishingTournament/FishingTournamentQuest.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/UniqueQuestItems/ElderMedicine.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Crafting/AnimalHusbandry/Feeding/PigletFeeding.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/KnowledgeBooks/TwoHnaded/TwoHandedKnowledgeStatusEffect_3.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Placeables/RaidMap/CompanionTent.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/TechTree/Intermediary/SimpleCord.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Codex/Lore/Notes/DainsRing_CodexEntry.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Npcs/NpcLevelExpCurve.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/ConstructionSite/Elements/Tier2/FakeNailsCube.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Crafting/AnimalHusbandry/Feeding/LambFeeding.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Placeables/Decorations/SturdyLittleBench.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/UniqueQuestItems/CultBook.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Codex/Lore/Notes/TheMissingVillagersCodexEntry.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/TechTree/Intermediary/Linen.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/KnowledgeBooks/TwoHnaded/TwoHanded_KnowledgeBook_1.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Codex/Lore/Notes/FarmerNote_CodexEntry.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Placeables/Decorations/DrinkStand.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Crafting/AnimalHusbandry/Feeding/ChickenFeeding.uasset: Package has unversioned properties but mapping file is missing, can't serialize
